slug,cmc_rank,volume_24h,percent_change_7d,market_cap,'binance-smart-chain','collectibles-nfts','defi','mineable',circulating/total_supply,price
gamyfi-platform,65.93692022263451,0.0007457837118196574,11.549295808646347,0.0013621233884370586,0.0,0.0,0.0,0.0,0.1983464417091785,1.1957516510036519
blue-whale-exchange,66.01113172541744,0.00010581456168111994,14.970136351676718,0.0012764354911334146,0.0,0.0,0.0,0.0,1.3389172964024634,0.023562423932715175
masari,66.04823747680891,1.1094336204164796e-05,17.952377281058858,0.001336214634207344,0.0,0.0,0.0,100.0,2.194893571598742,0.06203974806264112
rise,66.08534322820037,4.3366039681672234e-07,50.594753823808084,0.0013369600728902005,0.0,0.0,0.0,0.0,2.194893571598742,0.005209528243928861
buzzcoin,66.1595547309833,4.9133028955300646e-11,23.192955635126772,0.0013293987829222785,0.0,0.0,0.0,100.0,2.194893571598742,4.814146160608881e-05
dmarket,66.19666048237477,1.4208412145866229e-06,13.200884827293734,0.0013245733933475892,0.0,100.0,0.0,0.0,2.1948935715981284,0.016853649117429204
keyfi,66.23376623376623,1.3887855981704608e-05,12.774834088485646,0.0011647228366525196,100.0,0.0,0.0,0.0,0.5498146179829956,0.33697041197681094
delphy,66.2708719851577,2.5635145574170873e-05,10.783146694980232,0.0013258605822888605,0.0,0.0,0.0,0.0,1.3651805643295205,0.015438469756734836
lepricon,66.34508348794064,1.680833550606492e-05,14.051240075841427,0.0013081702075592142,0.0,0.0,0.0,0.0,0.41493694427923095,0.006442508308558962
primas,66.3821892393321,0.0045572846729217825,11.516310549760554,0.0013061233030785544,0.0,0.0,0.0,0.0,1.1411744984241976,0.0179531363503599
orao-network,66.41929499072357,0.00010589739996793858,9.86001024706121,0.001306897169890381,0.0,0.0,0.0,0.0,0.08637231346174552,0.024025697455816758
rage-fan,66.4935064935065,8.634503392774907e-06,12.810603248542304,0.0013052091016439958,0.0,100.0,0.0,0.0,0.3111449983291662,0.016666726110788125
open-governance-token,66.53061224489797,0.00011179075939204003,13.19566922566771,0.0013121026256510487,100.0,0.0,100.0,0.0,0.07959354716134268,0.2617286977321189
trumpcoin,66.67903525046383,1.681198363346485e-05,37.71089166367726,0.0012881787745774645,0.0,0.0,0.0,100.0,2.194893571598742,0.14127269886391708
esbc,66.75324675324676,7.370785919810164e-05,12.499334312580643,0.001258907222529261,0.0,0.0,0.0,100.0,2.1748133663585305,0.030138789587344922
expanse,66.79035250463822,5.061537243888207e-06,12.916596742577074,0.0012748692183216022,0.0,0.0,0.0,100.0,1.8066963278179193,0.04910340099577586
carboncoin,66.82745825602969,0.0,3.0755925066873235,0.0012746191250560775,0.0,0.0,0.0,100.0,2.194893571598742,5.998e-05
kiwigo,66.93877551020408,0.00011056088597774542,10.904815413340472,0.0012552765360754775,100.0,0.0,0.0,0.0,0.09304627002542322,0.021424692058204586
totemfi,66.97588126159555,6.649946653726882e-06,12.05411664139821,0.001237936742801915,100.0,0.0,0.0,0.0,1.166539784040349,0.16870797828113782
omnitude,67.05009276437848,0.0008632034949400195,12.7433014933452,0.0012267780438700263,0.0,0.0,0.0,0.0,1.9117185072451224,0.013710390227686841
luxcoin,67.08719851576996,1.7177521085635048e-06,14.589263586955584,0.0012243004395898355,0.0,0.0,0.0,100.0,2.0274881128877538,0.07269360702519409
atromg8,67.16141001855289,3.0924340707723465e-05,9.338319262835494,0.001202652316315609,100.0,0.0,0.0,0.0,1.0973940197769187,0.020742103240369472
smoothy,67.42115027829314,0.0007732877058496866,12.616711057083622,0.0011791448079653119,100.0,0.0,0.0,0.0,0.11161493424841708,0.16782047963761043
defisocial-gaming,67.49536178107607,4.239797161216595e-05,12.829786630516788,0.0011814569581456377,100.0,100.0,100.0,0.0,0.7838227192563978,114.11202831648625
gowithmi,67.53246753246754,1.8049239285359992e-05,12.15852135163743,0.0011722942821493865,0.0,0.0,0.0,0.0,0.40111526048721985,0.0003118040500156459
donut,67.569573283859,5.989574178053164e-06,10.436557216296883,0.0011731220353050763,0.0,0.0,0.0,0.0,2.194893571598742,0.0070608287699048
sonm-bep20,67.64378478664193,0.0003519815143656009,12.922333101137847,0.001155571217215764,100.0,0.0,0.0,0.0,0.2584000561972919,0.1600918423108961
exclusivecoin,67.82931354359927,1.1123717755480067e-06,12.779399415048754,0.0011432578667985639,0.0,0.0,0.0,100.0,2.194893571598742,0.1415358971219011
aidoc,67.9035250463822,5.073095788949942e-05,7.852199345503429,0.001139581281554776,0.0,0.0,0.0,0.0,2.194893569267653,0.0010614297016899152
flypme,68.12615955473099,6.362727249711434e-09,14.270546709701254,0.001113236431461143,0.0,0.0,0.0,0.0,1.0973939974208493,0.045723616406422474
0xcert,68.16326530612245,0.00011404902395214079,12.86106193891727,0.0011083817876624206,0.0,100.0,0.0,0.0,2.194893571598742,0.0023372584368394553
actinium,68.20037105751392,4.4884864439252966e-05,13.621374832404765,0.001105859032795442,0.0,0.0,0.0,100.0,2.194893571598742,0.02285049133324596
astrotools,68.31168831168831,7.286673859215862e-07,14.24933410822751,0.0010981465505146583,0.0,0.0,0.0,0.0,1.3168939301412834,0.26519717928817
teloscoin,68.38589981447124,1.0039106141291803e-07,9.153584617534538,0.0010800709784682726,0.0,0.0,0.0,100.0,2.194888802880128,0.0046745545353299766
utopia,68.49721706864564,7.763018574937501e-08,13.144961269440664,0.001073757794085271,0.0,100.0,0.0,100.0,2.194893571598742,0.16159361552328463
fluity,68.5343228200371,1.5076592767506392e-06,15.056215230871402,0.001071028893226017,100.0,0.0,0.0,0.0,0.6847100664693929,0.024872046179957728
nftify,68.64564007421151,4.249540240858431e-06,13.854350740908577,0.0010419052929877427,100.0,100.0,0.0,0.0,0.22336766499641933,0.03707482914328141
typhoon-network,68.71985157699444,3.380627537086834e-05,13.87182122806688,0.0010418841497777363,100.0,0.0,0.0,0.0,0.9872892796487318,0.08390830788351157
azuki,68.75695732838591,5.6706357188698977e-05,13.359826602284311,0.001049764333732299,0.0,100.0,0.0,0.0,2.1899049719918398,0.06739950653573816
upfiring,68.79406307977737,0.0,10.8482640081396,0.0010364958567376686,0.0,0.0,0.0,0.0,2.194893571598742,0.031291950043957725
smileycoin,68.9795918367347,8.719884313841982e-08,13.66804992747188,0.0010147484322460332,0.0,0.0,0.0,100.0,1.1434476552885537,4.651843830412515e-05
max-exchange-token,69.0909090909091,0.0002253598642006027,14.236347614920266,0.001016688473124331,0.0,0.0,0.0,0.0,0.012772985727353522,0.40509312341142373
hush,69.12801484230056,2.605278860354817e-07,11.517295229389248,0.0010044936570370061,0.0,0.0,0.0,100.0,1.0897718311547466,0.06980511932882877
centric-swap,69.16512059369202,0.0006515048851915796,13.462344100943255,0.0010045083560705301,100.0,100.0,100.0,0.0,2.194893571598742,0.00018299058796466584
datx,69.23933209647495,0.00017348214141528658,11.54563658419471,0.0010123954397211455,0.0,0.0,0.0,0.0,0.3052852532612177,0.0005272597160864632
wolves-of-wall-street,69.27643784786642,2.756350641135127e-06,13.011706322446095,0.0009988085106838382,0.0,100.0,0.0,0.0,0.6622445580135052,113.59439246249084
paybswap,69.31354359925788,5.538887958377706e-05,12.06059075490827,0.0009908147006850972,100.0,0.0,0.0,0.0,0.32683725445247314,0.004820248944369167
woodcoin,69.35064935064935,7.713234533348543e-05,14.62657410086589,0.0009897740962134965,0.0,0.0,0.0,100.0,2.194893571598742,0.08925963710823762
edgeless,69.38775510204083,3.919464552336721e-07,16.023011589148066,0.0009897748698646793,0.0,0.0,0.0,0.0,2.030326731990529,0.005871770647814855
piratecash,69.42486085343229,2.6676163908418547e-06,12.189478724186571,0.0009884952368447789,0.0,0.0,0.0,0.0,1.562305411967467,0.02780733079885919
mintme-com-coin,69.46196660482376,2.5097519688084734e-06,14.589263586935571,0.0009863835971969535,0.0,0.0,0.0,100.0,0.7604950946778629,0.0038513169284871045
playkey,69.53617810760669,0.00016584201682902353,14.64040873142153,0.000978881349558265,0.0,0.0,0.0,0.0,1.9214019206258013,0.040732511806051426
orbitcoin,69.72170686456401,3.0229096064748724e-08,15.413056786762002,0.0009735086845010448,0.0,0.0,0.0,100.0,2.194893571598742,0.21904365030770406
base-protocol,69.75881261595548,1.1649011251298424e-05,13.379035583762102,0.0009708242779393908,0.0,0.0,0.0,0.0,1.7262306760212622,2.053088836256557
2local,69.87012987012987,9.787665408961606e-05,9.356047523342458,0.0009609892116424557,100.0,0.0,0.0,0.0,0.39309807833350213,0.00026996916644685484
power-index-pool-token,69.90723562152134,4.949294067565546e-05,14.29544939813711,0.0009582180383998376,0.0,0.0,0.0,0.0,2.194893571598742,3.474002971676676
ethverse,69.9443413729128,0.00011141484258750301,13.438838920254492,0.000957318648524799,0.0,100.0,0.0,0.0,0.46857369376930064,0.08784165095872822
8pay,69.98144712430427,0.0005091415898623932,13.956797201189652,0.0009567013641524231,100.0,0.0,0.0,0.0,0.24988749768588056,0.06848266632717716
datum,70.12987012987014,3.6973071052638816e-05,7.337625667242314,0.0009485465139420625,0.0,0.0,0.0,0.0,1.205782393502417,0.0004714808235433409
polkarare,70.1669758812616,9.39645472083654e-05,14.214133795705923,0.0009528313508786576,0.0,100.0,0.0,0.0,0.24975676270753655,0.06065946764324384
cryptobonusmiles,70.20408163265307,2.45677428033742e-06,13.412722651564236,0.0009448811838383298,0.0,0.0,0.0,0.0,2.1948928697930707,0.00013695056835910777
goose-finance,70.24118738404454,0.00012830581984827076,13.135843806220626,0.0009375243486356986,100.0,0.0,100.0,0.0,2.062689035146467,0.3871121873618833
bottos,70.35250463821893,5.315935784561515e-06,12.237235851753006,0.0009365244527660039,0.0,0.0,0.0,0.0,1.198364314950089,0.0012430567511026148
kuende,70.46382189239333,5.096323428388559e-08,13.762231923003771,0.0009299532141095085,0.0,100.0,0.0,0.0,0.6505833719718601,0.0007543138466803377
debitum-network,70.50092764378479,7.308538057100971e-09,16.603339961116742,0.0009283348030202358,0.0,0.0,0.0,0.0,1.0954498883168087,0.0033699023124262165
friends,70.53803339517626,9.065615013714574e-05,21.271156807992426,0.0009235865412473438,0.0,0.0,0.0,0.0,1.0081710008567197,0.0012897095965821149
royale-finance,70.57513914656772,0.00041751992657324677,10.934510655703882,0.0009212813388890387,0.0,0.0,0.0,0.0,0.30530356414010756,0.06664873374764163
piplcoin,70.61224489795919,1.3720398335767703e-07,12.945491044739713,0.0009168679579758863,0.0,0.0,0.0,0.0,0.051563036581484346,0.0038513169284871045
bmultiplier,70.64935064935065,4.027719355033935e-05,13.237091734049375,0.000916308697924179,100.0,0.0,100.0,0.0,2.1209657383093723,0.6559284706136127
bytenext,70.72356215213358,2.604124234174367e-05,11.733363718953962,0.0009216791330326228,100.0,100.0,0.0,0.0,0.08220693434173212,0.08906310573888582
add-xyz,70.90909090909092,6.8791645170605985e-06,10.439969936656365,0.0008772538622239314,0.0,0.0,100.0,0.0,1.294012040183643,0.10403947591824132
globalboost-y,70.98330241187385,1.9504584169530473e-06,15.558197941125389,0.0008828855873482678,0.0,0.0,0.0,100.0,2.194893571598742,0.035648904067395355
rendoge,71.05751391465678,0.0001905654376346426,13.80134872792482,0.0008649744982509833,0.0,0.0,0.0,0.0,2.194893571598742,0.20331382700744755
qwertycoin,71.09461966604825,1.028108630889666e-08,14.590105662042964,0.0008682219216322866,0.0,0.0,0.0,100.0,2.194893571598742,4.81414616060888e-06
monk,71.16883116883118,6.120992747251354e-07,14.369697516554659,0.0008566487625933281,0.0,0.0,0.0,100.0,2.194893571598742,0.04789850071330173
crea,71.20593692022264,5.668109052855871e-07,16.59522329948116,0.0008600596561663753,0.0,0.0,0.0,0.0,1.999755503942681,0.0322547792760795
etherparty,71.2430426716141,4.512966975602275e-06,10.990743943957263,0.0008599933891374232,0.0,0.0,0.0,0.0,2.194893571598742,0.0006233632087619234
wxcoins,71.31725417439704,1.0729425198113778e-07,100.0,0.0008536008181198309,0.0,0.0,0.0,100.0,2.194893571598742,0.01995936160547585
sibcoin,71.50278293135436,2.8588052897641683e-07,13.53255266696766,0.0008393525349234053,0.0,0.0,0.0,100.0,2.194893571598742,0.031291950043957725
iht-real-estate-protocol,71.76252319109463,1.3605255082410958e-05,12.434518139494408,0.0008130504896312347,0.0,0.0,0.0,0.0,2.178527243643456,0.0005959337379380154
acoconut,71.7996289424861,0.0001023488652176999,14.515373173515524,0.0008109884525566066,100.0,0.0,0.0,0.0,0.9272467479889227,0.22088691952929945
electrifyasia,71.87384044526902,4.3035497229375445e-06,12.127826663383575,0.0008106286579482878,0.0,0.0,0.0,0.0,1.5498325534917612,0.0011096536912924867
tigercash,71.94805194805195,0.006088491002932278,10.032985971800139,0.0008123179329269093,0.0,0.0,0.0,0.0,0.12281419825922922,0.01051582461810516
kimchi-finance,71.98515769944342,7.43694722827565e-06,14.093227985634849,0.0008084755051375197,0.0,0.0,0.0,0.0,2.194893571598742,0.0002421303148679404
doyourtip,72.02226345083488,1.9096448381256028e-05,13.726851521468529,0.0008063728300343132,100.0,0.0,0.0,0.0,2.194893571598742,0.40303193406393145
extradna,72.09647495361781,0.00012182946018584295,21.909016281882067,0.00079249485716816,100.0,0.0,0.0,0.0,0.19169438698701988,0.0005977514373977985
ink-protocol,72.17068645640074,3.237989440726701e-07,12.862286705628904,0.0007698559742187885,0.0,0.0,0.0,0.0,1.8749214490640953,0.001306859915637432
tokpie,72.20779220779221,1.2417574656731715e-05,13.202111053250071,0.0007657583262425943,100.0,0.0,0.0,0.0,0.6301679118825145,0.019335960658114916
meetone,72.28200371057514,0.00019734440762240608,13.489594911055246,0.0007645236764209501,0.0,0.0,0.0,0.0,0.4198574710447561,0.0002897241844150883
motacoin,72.3191094619666,1.994923808157594e-06,16.14652178482862,0.0007566031641583535,0.0,0.0,0.0,100.0,1.7028077414732845,0.01010970693727865
spaceswap,72.35621521335807,6.694556987366847e-05,14.642592022515428,0.0007441165436410808,100.0,0.0,0.0,0.0,2.1758081720295883,0.0731418760903682
native-coin,72.43042671614101,2.272402589182655e-09,18.287751806919633,0.0007412051680258228,0.0,0.0,0.0,100.0,1.361297657077942,0.02166365772273996
iridium,72.54174397031541,9.199791174162881e-07,17.240312357447376,0.0007326470527208486,0.0,0.0,0.0,100.0,2.194893571598742,0.0226156244811583
coinfi,72.57884972170687,2.7021937599691468e-06,12.025043011233665,0.0007274140145112702,0.0,0.0,0.0,0.0,1.5686093580274358,0.002460245282791048
microbitcoin,72.61595547309834,1.9198731064283728e-08,15.028317069740288,0.0007275678302804394,0.0,0.0,0.0,100.0,2.192267819312498,1.100111550839268e-05
matryx,72.6530612244898,4.287949986244237e-06,7.446973987851009,0.0006937286295997798,0.0,0.0,0.0,0.0,0.1621603316954131,0.02166365772273996
stk,72.83858998144713,2.467399297849004e-06,8.785482072532837,0.0007215916168858827,0.0,0.0,0.0,0.0,1.509928174265497,0.0015212701867524062
knoxfs-new,72.8756957328386,1.8263238192974802e-05,29.247593996778033,0.0007145261419063023,0.0,0.0,0.0,0.0,2.194893571598742,1.169184508046886
seigniorage-shares,72.91280148423006,1.2300281833358174e-05,14.066699823636071,0.000714291542889443,0.0,0.0,0.0,0.0,2.1316858953645883,0.025397744921979257
domraider,72.94990723562152,3.62233255972954e-08,13.846635532766568,0.0007125853954814225,0.0,100.0,0.0,0.0,0.9986190601129546,0.0008736436967551335
equal,72.98701298701299,3.16516937851205e-05,12.893559636340152,0.0007130001939134803,100.0,0.0,0.0,0.0,1.3191274649950733,0.0012740414276585308
polar,73.09833024118738,4.767640661237733e-05,11.618796314176137,0.0007043019710971119,100.0,0.0,0.0,0.0,1.4199074769743656,0.01579054949437074
lightstreams,73.17254174397031,1.163482408918758e-06,13.350396416634958,0.0007001158862322764,0.0,0.0,0.0,0.0,0.3379966462646859,0.010987746934448895
oneroot-network,73.24675324675326,8.327850647481913e-05,11.160342594366336,0.0006969650801566682,0.0,0.0,0.0,0.0,1.5587489006049293,0.0017793399801120716
ethereum-yield,73.28385899814472,3.0414327583910207e-06,14.559645405831844,0.0006963877199794982,100.0,0.0,100.0,0.0,0.43889428868382474,5.05046362292912
pakcoin,73.32096474953619,9.736139601496182e-06,12.835140069225142,0.0006912496716680393,0.0,0.0,0.0,100.0,2.194893571598742,0.007308585756999956
poet,73.39517625231912,4.684834310887917e-07,13.356475378459963,0.0006881602024702175,0.0,0.0,0.0,0.0,2.194893571598742,0.00015886730592765312
chartex,73.54359925788498,1.6049709255737835e-05,18.594180063949526,0.0006843903546638146,0.0,0.0,0.0,0.0,0.17549439624658675,0.02481850355388059
gems-protocol,73.58070500927644,8.321722530445463e-06,13.369203003063701,0.0006841108972839717,0.0,0.0,0.0,0.0,0.33004782147109263,0.0004123418112827547
lunyr,73.61781076066791,4.005852700497378e-06,14.605930603787925,0.0006787180072919481,0.0,0.0,0.0,0.0,1.865644040398144,0.21422950414709518
stipend,73.65491651205937,2.456651447765032e-11,11.539568642444262,0.0006780366160257923,0.0,0.0,0.0,100.0,2.194893571598742,0.03856131074647713
gobyte,73.7291280148423,4.839357686952337e-07,17.901019879898477,0.000674844410035837,0.0,0.0,0.0,100.0,2.194893571598742,0.05112041511428339
echolink,73.80333951762523,0.00014530363688050182,7.508755330278582,0.0006648028223490262,0.0,0.0,0.0,0.0,2.194893571598742,0.0009644093995162418
gourmet-galaxy,73.8404452690167,0.00035807586472790117,13.083364476094198,0.0006664294023688478,100.0,100.0,0.0,0.0,0.3634021904595022,0.14594200186641182
red,73.91465677179963,1.6505749747243699e-06,10.165678501437096,0.0006632322880655328,0.0,0.0,0.0,0.0,1.426643987390924,0.003700529858256046
jetcoin,74.10018552875697,9.724063931304692e-05,13.062908786574942,0.0006609356551513031,0.0,0.0,0.0,0.0,0.3502170142799375,0.03754754750884198
neoworld-cash,74.32282003710576,5.858978587089975e-06,16.613763316434337,0.0006541305912897817,0.0,0.0,0.0,0.0,0.5203276260061912,2.001213635111559e-05
maxcoin,74.35992578849722,3.801299617699223e-07,15.575526843477093,0.0006524820693156085,0.0,0.0,0.0,100.0,2.194893571598742,0.007702633890588104
eventchain,74.39703153988869,2.6870632437023624e-05,14.512762366810659,0.0006516956273764032,0.0,0.0,0.0,0.0,0.8164993834719819,0.015126984973996014
safeblast,74.43413729128015,0.00017654023027049344,15.157924641895706,0.0006497421725187618,100.0,0.0,0.0,0.0,0.40828300158193914,2.53320485697e-09
dogecash,74.47124304267162,8.912731452491536e-08,12.349600467274444,0.0006428343321067263,0.0,0.0,0.0,0.0,2.194893571598742,0.029404007073709677
powercoin,74.50834879406308,0.0,3.5937169864951937,0.0006413765196118992,0.0,0.0,0.0,100.0,2.1307616474861986,4.814146160608881e-05
qbao,74.54545454545455,3.6094719894004897e-06,12.093201202872212,0.0006402301547957819,0.0,0.0,0.0,0.0,1.4343571780236426,0.007106720618421671
putincoin,74.6938775510204,2.3526491087238993e-06,12.945491044876107,0.0006310920220828231,0.0,0.0,0.0,100.0,0.12965162351239523,0.00038513169284871046
defi-bids,74.73098330241189,4.3029478433328424e-07,13.80328146801247,0.0006311389747276384,0.0,100.0,0.0,0.0,1.1740928267480695,0.02003248737266898
crypto-sports,74.76808905380335,3.5101864211390663e-07,13.915993144928294,0.0006294169476800466,0.0,0.0,0.0,100.0,1.8815085901210011,0.16679812605244462
lunchmoney,74.80519480519482,2.399841383035466e-06,7.5821296324577245,0.0006301677781780432,0.0,0.0,0.0,0.0,1.4252581141718152,0.00372488141363
sether,74.95361781076068,2.0764600697089156e-06,13.874721228483637,0.0006117619264307223,0.0,0.0,0.0,0.0,2.194893571598742,0.022041685115490855
kommunitas,74.99072356215214,0.0017853911665743627,11.28536330455367,0.0006099201918317753,0.0,0.0,0.0,0.0,0.02914914341799265,0.0008300555855458928
uplexa,75.17625231910947,7.725431807786698e-07,12.413785633012258,0.0005978264712327809,100.0,0.0,0.0,0.0,2.194893571598742,0.00016497636458616313
zeepin,75.28756957328386,1.013136568641262e-05,13.359772663253976,0.0005897668615296424,0.0,0.0,0.0,0.0,1.0973940197769187,0.0008558799298271196
biblepay,75.32467532467533,8.082286225414769e-05,19.46885259682481,0.0004673226391102365,0.0,0.0,0.0,100.0,2.194893571598742,0.00013293853276762763
asch,75.39888682745826,8.819378697476465e-08,7.223290883297429,0.0005789834599282328,0.0,0.0,0.0,0.0,1.7840072825823585,0.00450045634434246
xtrabytes,75.54730983302413,6.233753048703769e-08,14.589263587021938,0.0005705139280678128,0.0,0.0,0.0,0.0,1.4519707980578156,0.0009628292321217761
sportcash-one,75.5844155844156,5.2905671733861686e-05,12.362535201639274,0.0005669165103976083,0.0,0.0,0.0,0.0,0.278803570387946,0.032378129677324924
project-inverse,75.65862708719852,0.00013602078632088998,10.488603982637335,0.0005621599648977416,100.0,0.0,0.0,0.0,0.6773990066325705,0.01468633104025374
birdchain,75.69573283858999,0.0002329932329953844,13.554921519814568,0.0005605458850744551,100.0,0.0,0.0,0.0,2.135872062473124,0.001454058350704722
ion,75.73283858998145,1.5155082781262484e-07,5.128670239847965,0.0005602119611101284,0.0,0.0,0.0,0.0,1.5361278498462478,0.029549710264689
hycon,75.76994434137292,4.7282077205239325e-05,11.25114274509805,0.0005617585079264126,0.0,0.0,0.0,100.0,1.1749135458615796,0.00015231544472074591
cue-protocol,75.80705009276438,4.417120719367722e-06,16.547980385869938,0.0005594064013031305,100.0,0.0,0.0,0.0,1.6718252852004611,53.29969735492714
spectre-utility,75.88126159554731,8.843945211954117e-09,17.139945117959954,0.0005532093266512263,0.0,0.0,0.0,0.0,1.2526143255277895,0.016368096946070193
blockmason,75.99257884972171,2.1483416910705205e-07,13.162240358797094,0.0005433158303802027,0.0,0.0,0.0,0.0,2.194893571598742,0.003394902651823726
mmocoin,76.02968460111317,3.9736337167599396e-08,13.03295154907003,0.0005386636892576277,100.0,0.0,0.0,100.0,1.2623296519946743,0.005712958797218213
swarm-city,76.4378478664193,2.854260484585803e-07,20.607230363587725,0.0005177620352811357,0.0,0.0,0.0,0.0,2.194893571598742,0.044032812316908275
tendies,76.47495361781077,3.814565535517154e-07,12.483627849991827,0.0005182740074649969,0.0,0.0,0.0,0.0,2.0837643245808204,0.05016027623048922
trezarcoin,76.58627087198516,2.0618675601091916e-07,14.842344384833194,0.0005163077563039441,0.0,0.0,0.0,100.0,2.094374857255285,0.0014990186007886213
datamine,76.69758812615956,2.5444644537653934e-05,12.905409987645607,0.0005018562578004076,0.0,0.0,100.0,0.0,0.5034628230798146,0.09410710655303206
trinity-network-credit,76.73469387755102,7.958125832919001e-06,14.092481050244933,0.0005084468809887393,0.0,0.0,0.0,0.0,0.7315608351046446,0.0011073922017093027
cova,76.80890538033395,3.093982989510163e-05,8.263172605082847,0.0005024302074938147,0.0,0.0,0.0,0.0,0.8427778383681235,0.0001461450198969173
insanecoin-insn,76.92022263450835,1.3437883419274726e-08,23.6300125691064,0.0004957342308054146,0.0,0.0,0.0,100.0,2.194893571598742,0.013961023865765754
terracoin,77.25417439703155,1.150695538133141e-06,11.735145128817258,0.00047859123919196436,0.0,0.0,0.0,100.0,2.194893571598742,0.015152981574081903
rotten,77.40259740259741,1.1275170317234782e-06,14.324042840067802,0.0004723544619988553,0.0,0.0,100.0,0.0,2.194893571598742,0.00309041046133
ethereum-gold,77.66233766233766,4.736423991290982e-08,17.346110765571133,0.0004624946976184722,0.0,0.0,0.0,0.0,1.847349577481173,0.016628680320928166
swap,77.81076066790354,8.840505899927246e-07,14.590105663438505,0.0004571467350646431,0.0,0.0,0.0,100.0,2.194893571598742,0.023589316186983515
fyooz,77.847866419295,0.00022112925245914932,9.73651581683358,0.00045573314619370807,0.0,0.0,0.0,0.0,0.28400827595392253,0.05114602364837361
keep4r,77.88497217068647,3.9666322601338096e-07,10.735378913749361,0.0004700275715868463,0.0,0.0,100.0,0.0,1.8965511153988446,3.950400568922826
clash-token,77.99628942486086,2.2115021997925598e-06,16.074656117542855,0.0004461409683892276,0.0,100.0,0.0,0.0,0.387641059605657,0.1834543751866615
solaris,78.14471243042672,0.0001038122187855901,14.410096791660125,0.00043841312491274146,0.0,0.0,0.0,0.0,1.4620034304108123,0.21988020800416247
cubiex,78.21892393320965,5.889084850582336e-07,11.312239713290488,0.0003945961264716332,100.0,0.0,0.0,0.0,2.194893571598742,0.003991448736904154
ink,78.25602968460112,9.928802491287154e-07,9.293416959001613,0.00042834241745322635,0.0,0.0,0.0,0.0,1.0181776587153473,0.0006708201805921323
dogeswap,78.36734693877551,4.0856570227780255e-07,14.58880108803802,0.0004238760720789166,0.0,0.0,0.0,0.0,2.194893571598742,15.398527909323565
yvs-finance,78.40445269016698,0.00014607976677239422,11.287487026528108,0.00042494618525484027,100.0,0.0,100.0,0.0,1.4355036696954426,0.25467057798894355
hyperion,78.51576994434137,0.00012182552954352653,10.18145140960883,0.00042074417860621984,0.0,0.0,0.0,0.0,0.05668309329551698,0.00150015211478082
mu-dank,78.55287569573284,3.4652542661594438e-06,11.962080417781042,0.00041910963968090425,0.0,100.0,0.0,0.0,1.004020757066389,0.013313642669887266
shadow-token,78.62708719851578,0.0,10.890775366990743,0.00041740558015857855,0.0,0.0,0.0,0.0,1.536393840505648,0.04332731544547992
scorum-coins,78.88682745825604,4.139310290397214e-06,17.572070700874225,0.00041453848318706446,0.0,0.0,0.0,0.0,2.194893571598742,0.010292738845221706
zeusshield,78.9239332096475,6.987809927338007e-06,9.956922161668036,0.0004042938725643269,0.0,0.0,0.0,0.0,0.45486979092120866,0.00025121183553355005
graft,78.96103896103897,4.450458707839618e-05,12.141856404204518,0.000403865676150258,0.0,0.0,0.0,100.0,1.0113602162739086,0.000496210301878635
singulardtv,78.99814471243043,1.1109198945423774e-05,5.02229092561024,0.00041661108825346747,0.0,0.0,0.0,0.0,1.3168939301412834,0.0005045277417348668
savix,79.07235621521336,2.0397134773532468e-05,12.431713319033435,0.0003954901962988132,0.0,0.0,0.0,0.0,1.1319763215261731,4.524209587813949
xion-finance,79.10946196660483,2.4725594942150346e-05,12.344280626579257,0.00039265010797305907,100.0,0.0,0.0,0.0,0.010524435954210076,0.058930321947659854
yocoin,79.14656771799629,4.273750540876155e-06,12.389088329609748,0.0003917519954320723,0.0,0.0,0.0,100.0,1.462074732236658,0.0007702741566241813
allsafe,79.29499072356215,2.9208357388202356e-07,13.766296388535155,0.00038322508786672134,0.0,0.0,0.0,0.0,1.8855899203050182,0.03046049038303983
bscview,79.33209647495362,8.940245948706504e-06,15.034396691045535,0.0003826658136517127,100.0,0.0,0.0,0.0,0.2071269556223487,0.023570763943920697
rivetz,79.40630797773656,3.8542404563985597e-07,14.08055465073777,0.00037746805919884277,0.0,0.0,0.0,0.0,0.28792738860861644,0.010455882287444936
kingdom-game-4,79.55473098330242,0.0004261747464734947,14.618957287647998,0.00037206073192517765,100.0,0.0,0.0,0.0,0.21935277403434622,0.002738012528015463
unicly-doki-doki-collection,79.62894248608535,3.3808437224142376e-07,14.225343942894897,0.00037450794823817705,0.0,100.0,0.0,0.0,2.194893571598742,0.00027226836792013245
insurepal,79.70315398886828,1.9616361810403783e-08,15.70672461601609,0.00037050563047529657,0.0,0.0,0.0,0.0,1.797314670917665,0.0010965263785816825
decent-bet,79.74025974025975,1.8537031996828216e-06,8.58068683927328,0.0003655601012152283,0.0,0.0,0.0,0.0,2.194893571598742,0.0014090719792004393
zilla,79.77736549165121,1.1920422103247506e-05,10.152192564953992,0.00036907659729679414,0.0,0.0,0.0,0.0,2.194893571598742,0.00447234178320565
megacoin,79.81447124304268,7.210271999190369e-09,14.589263586947947,0.00036778690404186295,0.0,0.0,0.0,100.0,2.194893571598742,0.006739804624852433
mybit,79.85157699443414,2.668660467707155e-07,13.33267793838078,0.00036578093891431393,0.0,0.0,0.0,0.0,1.9167367654945928,0.0016919789601871414
